stop_date,stop_time,country_name,driver_gender,driver_age_raw,driver_age,driver_race,violation_raw,violation,search_conducted,search_type,stop_outcome,is_arrested,stop_duration,drugs_related_stop,vehicle_number
24/01/2020,1:00:00,USA,M,68,45,Hispanic,Seatbelt,Signal,False,Frisk,Warning,True,16-30 Min,False,KA68GJ1000
24/01/2020,1:01:00,USA,M,22,22,Hispanic,Signal Violation,Seatbelt,True,Frisk,Arrest,False,16-30 Min,True,KA24PE5739
24/01/2020,1:06:00,Canada,F,29,41,Asian,Signal Violation,Signal,True,Vehicle Search,Warning,True,30+ Min,True,WB77AK3571
24/01/2020,1:07:00,India,M,36,56,Hispanic,Speeding,DUI,False,Vehicle Search,Ticket,False,0-15 Min,True,RJ56JF4191
24/01/2020,1:10:00,India,F,60,66,Asian,Drunk Driving,Signal,False,Vehicle Search,Arrest,False,16-30 Min,False,GJ66TZ6274
24/01/2020,1:11:00,Canada,F,35,58,Black,Drunk Driving,Speeding,False,Frisk,Ticket,True,0-15 Min,True,WB40NY9127
24/01/2020,1:13:00,Canada,F,22,38,Asian,Drunk Driving,Speeding,True,Frisk,Arrest,False,30+ Min,True,RJ20WT6431
24/01/2020,1:16:00,USA,M,23,40,Asian,Drunk Driving,Seatbelt,True,Frisk,Ticket,True,0-15 Min,False,KA16QY6559
24/01/2020,1:17:00,India,M,59,32,Black,Seatbelt,Speeding,True,Vehicle Search,Ticket,False,30+ Min,False,UP22QX5614
24/01/2020,1:19:00,India,F,59,72,Hispanic,Speeding,Seatbelt,True,Vehicle Search,Ticket,False,30+ Min,False,GJ80JT7731
24/01/2020,1:20:00,USA,M,24,45,Black,Signal Violation,DUI,True,Vehicle Search,Arrest,True,30+ Min,True,MH18MO5892
24/01/2020,1:21:00,Canada,F,42,61,White,Speeding,DUI,False,Vehicle Search,Ticket,True,30+ Min,True,UP22FM3470
24/01/2020,1:22:00,Canada,M,67,46,Asian,Seatbelt,Speeding,False,Vehicle Search,Arrest,False,0-15 Min,False,UP32UA3896
24/01/2020,1:24:00,USA,M,39,52,Hispanic,Drunk Driving,DUI,True,Vehicle Search,Warning,False,16-30 Min,False,KA98DE7720
24/01/2020,1:25:00,India,F,67,58,Black,Speeding,Signal,False,Frisk,Ticket,True,16-30 Min,False,UP45FC4796
24/01/2020,1:33:00,Canada,F,48,45,Black,Speeding,Seatbelt,False,Vehicle Search,Arrest,False,30+ Min,False,MH78MB1093
24/01/2020,1:36:00,India,M,66,36,Asian,Speeding,Seatbelt,True,Vehicle Search,Ticket,True,30+ Min,True,KA43NP5522
24/01/2020,1:39:00,India,F,41,29,Hispanic,Speeding,Seatbelt,True,Frisk,Warning,False,16-30 Min,False,KA30IZ7055
24/01/2020,1:43:00,Canada,F,24,18,Black,Drunk Driving,Signal,True,Vehicle Search,Warning,False,0-15 Min,False,TN52NX1645
24/01/2020,1:48:00,India,M,64,22,White,Seatbelt,Speeding,False,Vehicle Search,Arrest,False,30+ Min,True,KA24BV8886
24/01/2020,1:51:00,India,M,48,70,Asian,Speeding,DUI,False,Vehicle Search,Arrest,True,16-30 Min,False,TN94HU2566
24/01/2020,1:52:00,USA,M,61,73,Asian,Seatbelt,Seatbelt,False,Vehicle Search,Warning,True,0-15 Min,False,KA20WB1212
24/01/2020,1:56:00,USA,M,59,34,Hispanic,Speeding,Speeding,True,Vehicle Search,Ticket,True,30+ Min,False,RJ98VG2408
24/01/2020,1:59:00,India,F,46,61,Hispanic,Seatbelt,Signal,False,Frisk,Ticket,True,16-30 Min,True,GJ68PG9544
24/01/2020,2:03:00,Canada,F,38,45,Asian,Signal Violation,Signal,True,Vehicle Search,Arrest,False,16-30 Min,False,GJ51IE3801
24/01/2020,2:06:00,USA,M,79,38,White,Speeding,Speeding,True,Frisk,Warning,True,16-30 Min,False,TN77SZ1928
24/01/2020,2:15:00,USA,F,34,25,Black,Speeding,Seatbelt,True,Frisk,Ticket,True,0-15 Min,False,MH87RS6517
24/01/2020,2:21:00,Canada,F,56,64,Asian,Drunk Driving,DUI,True,Vehicle Search,Arrest,True,30+ Min,True,TN66QM2031
24/01/2020,2:28:00,India,M,55,78,Asian,Seatbelt,Speeding,False,Frisk,Warning,True,16-30 Min,True,UP26BS1590
24/01/2020,2:30:00,Canada,F,31,30,Hispanic,Signal Violation,DUI,True,Vehicle Search,Warning,False,0-15 Min,False,MH86BI3060
24/01/2020,2:36:00,India,M,29,55,Hispanic,Speeding,Speeding,False,Frisk,Warning,False,30+ Min,False,KA39TT5454
24/01/2020,2:38:00,India,F,57,42,Hispanic,Speeding,Seatbelt,False,Frisk,Warning,True,30+ Min,True,RJ64OG3960
24/01/2020,2:57:00,Canada,F,70,52,Asian,Drunk Driving,Speeding,False,Frisk,Warning,False,30+ Min,True,WB80GA4223
24/01/2020,3:07:00,India,F,52,21,Asian,Seatbelt,Speeding,True,Frisk,Ticket,False,30+ Min,False,WB72OC2206
24/01/2020,3:12:00,USA,M,55,62,Asian,Drunk Driving,Seatbelt,True,Vehicle Search,Warning,True,30+ Min,True,GJ67RN2889
24/01/2020,3:14:00,Canada,F,34,28,Black,Speeding,Speeding,False,Frisk,Ticket,False,16-30 Min,True,UP89ON3262
24/01/2020,3:15:00,India,M,80,25,Black,Drunk Driving,Signal,False,Vehicle Search,Arrest,True,16-30 Min,False,GJ36QZ8699
24/01/2020,3:19:00,India,F,30,33,Black,Signal Violation,Signal,True,Vehicle Search,Arrest,False,0-15 Min,False,DL38TS4984
24/01/2020,3:25:00,India,F,37,50,Black,Drunk Driving,Speeding,False,Frisk,Warning,True,0-15 Min,False,KA30AO3930
24/01/2020,3:26:00,Canada,F,26,26,White,Signal Violation,DUI,False,Vehicle Search,Arrest,False,16-30 Min,False,GJ84MM8405
24/01/2020,3:27:00,India,F,52,39,Asian,Speeding,Speeding,False,Vehicle Search,Ticket,True,30+ Min,True,MH94QK9096
24/01/2020,3:29:00,USA,M,63,43,White,Signal Violation,Speeding,False,Vehicle Search,Arrest,True,16-30 Min,False,WB26GR7329
24/01/2020,3:30:00,Canada,F,25,76,Hispanic,Signal Violation,Speeding,True,Vehicle Search,Ticket,False,16-30 Min,True,MH41JZ7187
24/01/2020,3:34:00,USA,M,40,40,White,Signal Violation,Signal,False,Vehicle Search,Arrest,False,0-15 Min,True,UP26YU2683
24/01/2020,3:35:00,USA,M,44,39,White,Drunk Driving,Speeding,False,Vehicle Search,Arrest,True,0-15 Min,True,UP32MV8269
24/01/2020,3:39:00,Canada,M,77,32,Asian,Drunk Driving,Signal,False,Frisk,Ticket,False,0-15 Min,False,UP21UG8634
24/01/2020,3:40:00,India,F,70,50,Hispanic,Seatbelt,Signal,True,Frisk,Arrest,True,30+ Min,False,MH93XP6311
24/01/2020,3:41:00,India,F,23,40,Asian,Seatbelt,Speeding,True,Vehicle Search,Warning,True,16-30 Min,True,TN87RX8511
24/01/2020,3:42:00,USA,F,35,25,Black,Drunk Driving,Seatbelt,False,Frisk,Arrest,True,0-15 Min,False,RJ61NT5397
24/01/2020,3:43:00,USA,F,55,73,Black,Speeding,Speeding,True,Frisk,Arrest,True,0-15 Min,False,WB17KA5299
24/01/2020,3:46:00,USA,F,41,22,Black,Speeding,Speeding,True,Frisk,Ticket,True,16-30 Min,False,MH50BC3039
24/01/2020,3:48:00,USA,F,55,41,Hispanic,Speeding,Seatbelt,True,Vehicle Search,Ticket,True,16-30 Min,True,UP40DD2562
24/01/2020,3:49:00,Canada,M,68,21,Black,Seatbelt,DUI,False,Vehicle Search,Ticket,True,30+ Min,True,MH11KY7606
24/01/2020,3:50:00,USA,M,65,21,Asian,Signal Violation,Seatbelt,True,Vehicle Search,Ticket,True,0-15 Min,False,TN14WL2801
24/01/2020,3:52:00,USA,F,64,35,Black,Seatbelt,DUI,True,Vehicle Search,Arrest,True,30+ Min,False,DL42BP5201
24/01/2020,3:54:00,India,F,54,75,White,Drunk Driving,DUI,True,Vehicle Search,Warning,True,30+ Min,False,UP96XE9248
24/01/2020,3:56:00,Canada,M,47,60,Black,Signal Violation,Speeding,True,Vehicle Search,Ticket,True,0-15 Min,True,RJ38JR9927
24/01/2020,4:02:00,India,F,19,71,Hispanic,Seatbelt,Seatbelt,False,Vehicle Search,Warning,True,30+ Min,False,TN14ZV9509
24/01/2020,4:05:00,India,M,42,58,Hispanic,Drunk Driving,Speeding,True,Vehicle Search,Ticket,True,16-30 Min,False,UP79GD6574
24/01/2020,4:06:00,Canada,F,18,74,Hispanic,Speeding,Signal,True,Vehicle Search,Ticket,True,0-15 Min,True,RJ71UA4156
24/01/2020,4:07:00,USA,M,61,73,White,Signal Violation,Speeding,False,Vehicle Search,Ticket,False,0-15 Min,True,TN56LN5127
24/01/2020,4:11:00,USA,M,69,74,Hispanic,Seatbelt,Seatbelt,False,Vehicle Search,Ticket,False,0-15 Min,False,UP93IH1583
24/01/2020,4:23:00,India,F,54,34,Asian,Speeding,Seatbelt,False,Frisk,Warning,False,30+ Min,True,TN98TM2702
24/01/2020,4:24:00,Canada,M,77,19,Hispanic,Signal Violation,Signal,False,Vehicle Search,Warning,False,16-30 Min,True,RJ19NL8891
24/01/2020,4:26:00,Canada,M,40,22,White,Seatbelt,DUI,False,Vehicle Search,Warning,True,0-15 Min,True,RJ71MY2210
24/01/2020,4:30:00,India,M,26,59,Hispanic,Speeding,DUI,False,Frisk,Ticket,True,0-15 Min,False,MH69MV7839
24/01/2020,4:35:00,India,M,25,80,White,Drunk Driving,Seatbelt,True,Frisk,Arrest,False,16-30 Min,False,MH11GV9299
24/01/2020,4:36:00,India,F,70,62,Hispanic,Signal Violation,Signal,True,Vehicle Search,Arrest,False,30+ Min,True,GJ54NM5445
24/01/2020,4:39:00,Canada,F,80,37,Asian,Speeding,DUI,False,Vehicle Search,Ticket,True,16-30 Min,True,RJ56HV5373
24/01/2020,4:40:00,India,M,33,43,Hispanic,Signal Violation,DUI,True,Frisk,Arrest,False,30+ Min,False,DL78KB5290
24/01/2020,4:41:00,USA,F,62,64,White,Signal Violation,Speeding,False,Frisk,Ticket,True,16-30 Min,True,DL90UB4735
24/01/2020,4:45:00,Canada,F,25,51,White,Speeding,Seatbelt,True,Vehicle Search,Arrest,True,16-30 Min,False,KA25HG3574
24/01/2020,4:47:00,India,F,40,37,White,Speeding,Seatbelt,False,Vehicle Search,Arrest,True,0-15 Min,True,DL52XQ6458
24/01/2020,4:48:00,Canada,F,56,19,Asian,Speeding,Seatbelt,True,Vehicle Search,Arrest,True,0-15 Min,True,WB68ZQ5985
24/01/2020,4:53:00,India,F,45,68,Black,Signal Violation,DUI,False,Frisk,Ticket,True,30+ Min,True,KA34CH8033
24/01/2020,5:00:00,USA,M,36,57,Hispanic,Signal Violation,Speeding,True,Frisk,Arrest,False,16-30 Min,True,GJ17XU4120
24/01/2020,5:02:00,Canada,M,61,26,Asian,Drunk Driving,Signal,False,Frisk,Arrest,True,30+ Min,True,WB78TL2520
24/01/2020,5:05:00,Canada,F,55,62,Asian,Speeding,DUI,True,Vehicle Search,Warning,False,16-30 Min,False,MH23PN3396
24/01/2020,5:08:00,USA,M,37,78,Black,Speeding,Signal,False,Vehicle Search,Warning,False,16-30 Min,True,TN68YJ3581
24/01/2020,5:10:00,India,F,75,32,Asian,Seatbelt,DUI,False,Vehicle Search,Ticket,False,16-30 Min,False,TN94RL2365
24/01/2020,5:11:00,Canada,M,79,65,Asian,Signal Violation,DUI,False,Frisk,Ticket,False,30+ Min,True,GJ77AX7978
24/01/2020,5:15:00,Canada,F,76,75,Hispanic,Signal Violation,DUI,True,Vehicle Search,Arrest,False,30+ Min,True,DL40ZF2550
24/01/2020,5:16:00,Canada,F,57,63,Hispanic,Seatbelt,Speeding,True,Frisk,Ticket,True,30+ Min,True,UP57NE7523
24/01/2020,5:17:00,Canada,M,23,41,Asian,Seatbelt,Speeding,True,Vehicle Search,Arrest,False,16-30 Min,False,UP81GK5539
24/01/2020,5:19:00,USA,F,24,42,Hispanic,Signal Violation,Signal,False,Vehicle Search,Arrest,False,0-15 Min,True,RJ83OJ8568
24/01/2020,5:23:00,Canada,M,79,38,Black,Seatbelt,Speeding,False,Vehicle Search,Warning,False,30+ Min,True,GJ24ZJ5579
24/01/2020,5:28:00,Canada,M,61,19,White,Seatbelt,Signal,True,Frisk,Ticket,False,0-15 Min,False,DL87AI9446
24/01/2020,5:31:00,USA,M,61,74,Black,Speeding,DUI,True,Frisk,Ticket,True,16-30 Min,False,RJ22EJ9406
24/01/2020,5:34:00,Canada,F,31,44,Black,Seatbelt,Seatbelt,True,Frisk,Ticket,True,30+ Min,False,GJ26PC4110
24/01/2020,5:37:00,USA,F,23,65,White,Signal Violation,DUI,True,Vehicle Search,Ticket,True,0-15 Min,False,WB23YP2527
24/01/2020,5:38:00,USA,F,56,74,Black,Seatbelt,Signal,False,Vehicle Search,Arrest,False,16-30 Min,True,WB19MC8588
24/01/2020,5:42:00,USA,M,63,67,White,Signal Violation,Speeding,False,Vehicle Search,Warning,False,0-15 Min,True,RJ89UK5071
24/01/2020,5:43:00,USA,F,27,46,Asian,Seatbelt,Signal,True,Vehicle Search,Warning,True,16-30 Min,True,MH90JR8434
24/01/2020,5:51:00,Canada,M,43,29,Hispanic,Signal Violation,Signal,False,Frisk,Warning,False,16-30 Min,True,KA99EP8482
24/01/2020,5:53:00,USA,F,61,36,Asian,Seatbelt,DUI,False,Frisk,Warning,False,30+ Min,False,DL25OK9028
24/01/2020,5:56:00,Canada,F,50,70,Black,Drunk Driving,Speeding,False,Vehicle Search,Warning,False,16-30 Min,False,DL36YZ3779
24/01/2020,5:57:00,India,F,73,56,White,Drunk Driving,Seatbelt,True,Vehicle Search,Arrest,False,16-30 Min,False,WB90FM1058
24/01/2020,6:00:00,USA,M,64,49,Black,Drunk Driving,Signal,True,Vehicle Search,Warning,False,0-15 Min,False,UP41TF7623
24/01/2020,6:04:00,Canada,M,21,63,Asian,Speeding,Speeding,False,Vehicle Search,Warning,True,16-30 Min,True,MH52MW3700
24/01/2020,6:06:00,Canada,F,52,71,White,Speeding,DUI,True,Vehicle Search,Arrest,False,0-15 Min,False,TN14KA9449
24/01/2020,6:09:00,India,F,69,62,Hispanic,Speeding,Seatbelt,True,Vehicle Search,Arrest,True,0-15 Min,False,DL24XJ9085
24/01/2020,6:18:00,USA,F,28,70,Hispanic,Speeding,Speeding,False,Vehicle Search,Arrest,False,0-15 Min,True,MH61VK3747
24/01/2020,6:19:00,USA,F,80,35,Asian,Drunk Driving,DUI,True,Frisk,Ticket,True,0-15 Min,False,WB26CP2865
24/01/2020,6:21:00,USA,M,37,49,White,Drunk Driving,DUI,False,Frisk,Ticket,False,0-15 Min,True,GJ76RO6630
24/01/2020,6:26:00,India,M,22,26,Hispanic,Drunk Driving,Signal,False,Frisk,Arrest,False,30+ Min,True,TN77LG8064
24/01/2020,6:28:00,Canada,M,28,18,Hispanic,Drunk Driving,Speeding,True,Frisk,Arrest,False,30+ Min,False,MH23FY5457
24/01/2020,6:29:00,Canada,F,25,71,Black,Speeding,DUI,False,Frisk,Ticket,False,0-15 Min,True,MH38VD4435
24/01/2020,6:32:00,Canada,M,55,44,Black,Signal Violation,DUI,True,Frisk,Arrest,False,0-15 Min,False,DL43PI6438
24/01/2020,6:34:00,USA,F,47,30,Black,Drunk Driving,DUI,False,Frisk,Arrest,True,0-15 Min,True,GJ43BQ3843
24/01/2020,6:35:00,Canada,F,40,36,Asian,Speeding,Signal,False,Vehicle Search,Arrest,True,0-15 Min,False,WB57WI7536
24/01/2020,6:37:00,Canada,M,53,41,Black,Speeding,Speeding,True,Frisk,Warning,False,16-30 Min,False,GJ30IN2956
24/01/2020,6:40:00,USA,F,45,61,White,Seatbelt,Seatbelt,False,Frisk,Ticket,True,16-30 Min,True,RJ93IL7034
24/01/2020,6:47:00,USA,F,25,58,Asian,Seatbelt,DUI,False,Vehicle Search,Arrest,False,30+ Min,False,TN88JP4272
24/01/2020,6:49:00,USA,M,38,34,Asian,Signal Violation,DUI,False,Vehicle Search,Arrest,True,16-30 Min,False,MH71CO8076
24/01/2020,6:53:00,Canada,F,79,65,Hispanic,Seatbelt,Speeding,True,Frisk,Warning,True,0-15 Min,True,KA54UZ4122
24/01/2020,6:56:00,India,F,80,32,Black,Signal Violation,DUI,True,Frisk,Ticket,True,16-30 Min,False,TN80AJ3048
24/01/2020,6:58:00,USA,M,35,57,White,Drunk Driving,Seatbelt,True,Frisk,Arrest,False,0-15 Min,True,MH40JS1284
24/01/2020,7:03:00,USA,M,71,25,Asian,Signal Violation,Seatbelt,False,Frisk,Ticket,True,0-15 Min,True,GJ55OF6767
24/01/2020,7:07:00,USA,M,65,75,White,Seatbelt,Speeding,True,Vehicle Search,Warning,True,16-30 Min,False,KA18EA6110
24/01/2020,7:10:00,Canada,M,71,57,Asian,Seatbelt,Speeding,False,Frisk,Arrest,False,30+ Min,True,MH19LH3409
24/01/2020,7:12:00,USA,F,66,80,White,Signal Violation,Signal,False,Frisk,Warning,True,16-30 Min,False,KA32ML6441
24/01/2020,7:14:00,India,F,37,80,Hispanic,Seatbelt,Signal,True,Vehicle Search,Warning,False,30+ Min,False,WB87WY3172
24/01/2020,7:16:00,USA,F,42,24,Hispanic,Speeding,Seatbelt,False,Vehicle Search,Arrest,False,16-30 Min,False,TN36VB4469
24/01/2020,7:21:00,Canada,F,22,51,Black,Speeding,Speeding,False,Frisk,Arrest,False,16-30 Min,False,MH59AK9057
24/01/2020,7:24:00,Canada,F,30,54,Asian,Signal Violation,Seatbelt,True,Vehicle Search,Arrest,True,30+ Min,False,MH57NM9415
24/01/2020,7:28:00,Canada,M,18,19,Black,Speeding,Seatbelt,True,Frisk,Ticket,False,30+ Min,True,RJ36RD9031
24/01/2020,7:33:00,India,M,25,42,Asian,Seatbelt,Seatbelt,False,Frisk,Arrest,False,16-30 Min,True,UP57TQ9838
24/01/2020,7:34:00,Canada,F,39,45,Hispanic,Signal Violation,Seatbelt,False,Vehicle Search,Arrest,False,30+ Min,False,RJ81JA3818
24/01/2020,7:35:00,Canada,F,45,18,Asian,Seatbelt,Signal,True,Vehicle Search,Arrest,False,0-15 Min,True,WB19PN7658
24/01/2020,7:37:00,Canada,M,33,53,Black,Signal Violation,DUI,True,Frisk,Warning,True,16-30 Min,True,UP25YL5427
24/01/2020,7:38:00,India,F,19,72,White,Drunk Driving,Signal,True,Vehicle Search,Warning,True,16-30 Min,True,WB17VK1800
24/01/2020,7:39:00,USA,F,46,21,Hispanic,Signal Violation,Signal,False,Vehicle Search,Ticket,True,30+ Min,False,GJ96CO1799
24/01/2020,7:40:00,India,M,52,22,Black,Signal Violation,DUI,False,Vehicle Search,Warning,True,30+ Min,True,RJ25IT2627
24/01/2020,7:42:00,India,M,53,68,Asian,Seatbelt,Seatbelt,False,Frisk,Arrest,True,30+ Min,True,WB98DM7883
24/01/2020,7:43:00,USA,F,41,67,White,Seatbelt,Seatbelt,True,Vehicle Search,Warning,True,30+ Min,False,MH64ML2896
24/01/2020,7:44:00,USA,M,39,40,Hispanic,Drunk Driving,Signal,True,Vehicle Search,Ticket,True,30+ Min,False,UP54JX5574
24/01/2020,7:47:00,Canada,F,40,70,Asian,Seatbelt,Seatbelt,True,Frisk,Warning,True,0-15 Min,False,GJ51ZV7322
24/01/2020,7:49:00,India,F,29,66,Hispanic,Signal Violation,Signal,True,Frisk,Ticket,True,30+ Min,True,UP84PL7103
24/01/2020,7:50:00,Canada,M,54,77,Black,Signal Violation,Seatbelt,False,Vehicle Search,Warning,True,16-30 Min,True,UP73MA8007
24/01/2020,7:51:00,USA,M,37,39,Hispanic,Seatbelt,Speeding,True,Vehicle Search,Arrest,True,0-15 Min,True,DL80YO6957
24/01/2020,7:52:00,Canada,M,46,33,White,Seatbelt,Seatbelt,True,Vehicle Search,Warning,True,0-15 Min,True,GJ82RP7863
24/01/2020,7:59:00,Canada,M,28,35,Asian,Signal Violation,DUI,False,Vehicle Search,Ticket,False,0-15 Min,True,DL70HB7544
24/01/2020,8:00:00,India,F,57,62,Asian,Drunk Driving,DUI,True,Frisk,Arrest,False,0-15 Min,True,UP35XZ2084
24/01/2020,8:02:00,USA,M,18,58,Black,Drunk Driving,DUI,False,Frisk,Warning,False,0-15 Min,True,KA85MZ8626
24/01/2020,8:03:00,Canada,M,32,67,Hispanic,Drunk Driving,Signal,False,Vehicle Search,Arrest,True,16-30 Min,True,KA18KK4701
24/01/2020,8:04:00,Canada,F,18,76,White,Seatbelt,Signal,False,Frisk,Arrest,True,30+ Min,True,UP64OY5235
24/01/2020,8:05:00,India,M,40,38,White,Speeding,Speeding,False,Vehicle Search,Ticket,False,0-15 Min,False,DL68RA9796
24/01/2020,8:08:00,Canada,M,54,78,Black,Speeding,Signal,False,Frisk,Arrest,False,16-30 Min,True,RJ67WD4291
26/01/2020,14:55:00,USA,F,40,57,White,Seatbelt,DUI,True,Frisk,Warning,True,0-15 Min,False,KA31AR4929
24/01/2020,8:14:00,USA,F,26,40,White,Seatbelt,Seatbelt,False,Vehicle Search,Arrest,True,30+ Min,True,DL33AZ8339
24/01/2020,8:15:00,USA,M,62,77,White,Seatbelt,DUI,False,Vehicle Search,Arrest,False,30+ Min,True,RJ30MI5937
24/01/2020,8:16:00,India,M,44,61,Black,Signal Violation,Signal,False,Vehicle Search,Warning,False,16-30 Min,False,KA20AG2173
24/01/2020,8:24:00,India,F,20,62,Hispanic,Speeding,DUI,True,Vehicle Search,Warning,False,0-15 Min,False,GJ19FR1303
24/01/2020,8:30:00,Canada,M,28,38,Asian,Speeding,Signal,True,Frisk,Arrest,True,30+ Min,True,RJ80CX2730
24/01/2020,8:32:00,USA,M,29,21,Black,Seatbelt,Signal,False,Frisk,Ticket,False,30+ Min,False,GJ42MV1426
24/01/2020,8:33:00,Canada,M,38,22,Asian,Seatbelt,Signal,True,Frisk,Arrest,False,16-30 Min,False,UP85WC8524
24/01/2020,8:39:00,Canada,F,53,57,Asian,Speeding,Seatbelt,True,Frisk,Arrest,True,30+ Min,False,DL66OO6094
24/01/2020,8:40:00,USA,M,62,32,Asian,Signal Violation,DUI,True,Vehicle Search,Arrest,False,16-30 Min,True,UP53WB5368
24/01/2020,8:41:00,India,M,56,55,Hispanic,Speeding,DUI,True,Vehicle Search,Ticket,False,30+ Min,True,WB80OA1146
24/01/2020,8:43:00,Canada,M,58,62,Hispanic,Speeding,Signal,False,Vehicle Search,Ticket,True,30+ Min,True,WB54ZA1441
24/01/2020,8:51:00,India,M,43,29,White,Speeding,Speeding,True,Vehicle Search,Ticket,True,30+ Min,False,DL30QY4390
24/01/2020,8:55:00,Canada,M,65,41,White,Signal Violation,Seatbelt,False,Vehicle Search,Ticket,True,0-15 Min,False,WB43PT1287
24/01/2020,8:57:00,USA,F,19,60,Black,Seatbelt,Signal,False,Frisk,Arrest,False,16-30 Min,True,WB25PW2477
24/01/2020,9:01:00,Canada,F,35,32,Asian,Drunk Driving,Speeding,False,Vehicle Search,Arrest,False,30+ Min,False,WB76GU6363
24/01/2020,9:02:00,Canada,M,72,35,Black,Signal Violation,Signal,False,Frisk,Arrest,True,16-30 Min,True,UP39TN7000
24/01/2020,9:03:00,India,F,43,47,Black,Signal Violation,Seatbelt,True,Vehicle Search,Ticket,True,16-30 Min,True,KA38QT2589
24/01/2020,9:04:00,USA,F,54,68,Black,Seatbelt,Seatbelt,False,Vehicle Search,Ticket,True,0-15 Min,False,TN80VP6569
24/01/2020,9:06:00,Canada,M,75,53,Asian,Seatbelt,Signal,False,Frisk,Warning,False,30+ Min,True,MH10BB7766
24/01/2020,9:08:00,India,F,54,36,Black,Drunk Driving,Speeding,False,Vehicle Search,Warning,True,30+ Min,False,KA71DG8397
24/01/2020,9:19:00,India,F,51,42,Asian,Signal Violation,Signal,False,Frisk,Warning,True,16-30 Min,True,KA27NR7751
24/01/2020,9:21:00,USA,M,49,67,Asian,Signal Violation,Signal,False,Frisk,Arrest,True,0-15 Min,True,WB25EU1215
24/01/2020,9:27:00,India,M,49,54,White,Speeding,Signal,False,Frisk,Ticket,False,30+ Min,False,GJ23LK4045
24/01/2020,9:28:00,India,M,42,40,Hispanic,Seatbelt,Signal,False,Frisk,Arrest,False,16-30 Min,True,RJ99TF8732
24/01/2020,9:32:00,USA,M,20,56,Black,Signal Violation,DUI,True,Vehicle Search,Ticket,True,30+ Min,True,WB67KN7610
24/01/2020,9:33:00,India,M,63,61,Asian,Speeding,Speeding,False,Frisk,Ticket,True,30+ Min,False,UP37KB6139
24/01/2020,9:34:00,India,M,32,61,Asian,Speeding,Speeding,True,Frisk,Ticket,True,0-15 Min,False,DL99VD8481
24/01/2020,9:35:00,Canada,M,21,68,White,Drunk Driving,Seatbelt,False,Vehicle Search,Ticket,True,30+ Min,False,DL51VU3555
24/01/2020,9:41:00,Canada,F,62,78,Asian,Speeding,Signal,False,Frisk,Warning,False,0-15 Min,True,DL61UL9713
24/01/2020,9:42:00,USA,M,34,45,White,Speeding,Speeding,True,Frisk,Warning,True,0-15 Min,False,WB91LI8131
24/01/2020,9:43:00,USA,M,34,33,Black,Seatbelt,Seatbelt,True,Vehicle Search,Ticket,False,30+ Min,False,TN87EZ2272
24/01/2020,9:44:00,Canada,M,70,68,Hispanic,Drunk Driving,DUI,True,Vehicle Search,Arrest,True,0-15 Min,False,KA55DV3994
24/01/2020,9:46:00,USA,M,70,51,White,Seatbelt,Signal,False,Frisk,Arrest,False,16-30 Min,True,TN48VP9626
24/01/2020,9:47:00,Canada,M,30,75,Hispanic,Signal Violation,Seatbelt,True,Frisk,Ticket,False,0-15 Min,False,WB53BJ3472
24/01/2020,9:49:00,India,F,73,31,Hispanic,Speeding,Signal,True,Vehicle Search,Warning,True,16-30 Min,True,RJ50DK6183
24/01/2020,9:51:00,USA,F,58,55,Hispanic,Seatbelt,Signal,False,Vehicle Search,Arrest,True,0-15 Min,False,KA76OO8386
24/01/2020,9:53:00,India,F,26,54,Hispanic,Seatbelt,Signal,True,Frisk,Warning,True,0-15 Min,True,RJ68VS9058
24/01/2020,9:58:00,Canada,M,67,28,Hispanic,Drunk Driving,Speeding,False,Vehicle Search,Ticket,False,30+ Min,False,DL19PU5638
24/01/2020,10:01:00,India,M,65,19,Black,Seatbelt,Seatbelt,True,Vehicle Search,Ticket,True,30+ Min,False,MH10UX4568
24/01/2020,10:05:00,Canada,M,77,18,Black,Seatbelt,Signal,True,Vehicle Search,Arrest,True,30+ Min,False,MH21CR2968
24/01/2020,10:11:00,Canada,M,45,48,Hispanic,Seatbelt,Seatbelt,True,Frisk,Ticket,False,0-15 Min,True,UP10OZ6769
24/01/2020,10:13:00,Canada,F,57,77,Black,Seatbelt,Speeding,True,Frisk,Warning,True,16-30 Min,True,TN32BH4595
24/01/2020,10:15:00,Canada,F,65,75,White,Drunk Driving,DUI,False,Vehicle Search,Warning,False,30+ Min,False,MH95ZT4841
24/01/2020,10:17:00,Canada,M,56,36,Black,Drunk Driving,Signal,True,Vehicle Search,Arrest,False,30+ Min,True,KA23LA4282
24/01/2020,10:21:00,Canada,F,21,25,Black,Signal Violation,Signal,False,Frisk,Ticket,False,0-15 Min,True,GJ92PL8198
24/01/2020,10:23:00,India,M,74,59,White,Speeding,Seatbelt,True,Vehicle Search,Ticket,False,0-15 Min,True,MH40NC7160
24/01/2020,10:25:00,India,M,80,55,White,Drunk Driving,Seatbelt,False,Vehicle Search,Arrest,False,16-30 Min,False,TN41OF9732
24/01/2020,10:30:00,Canada,M,60,43,Asian,Seatbelt,DUI,False,Frisk,Ticket,True,0-15 Min,False,UP92AL3047
